time,value
12:14:33,59
12:14:38,61
12:14:43,63
12:14:48,64
12:14:53,65
12:14:58,67
12:15:03,68
12:15:08,67
12:15:18,68
12:15:23,69
12:15:28,70
12:15:33,69
12:15:38,68
12:15:48,67
12:15:53,66
12:15:58,66
12:16:03,65
12:16:18,65
12:16:23,63
12:16:33,64
12:16:38,67
12:16:43,69
12:16:49,69
12:16:59,68
12:17:09,67
12:17:14,66
12:17:24,67
12:17:34,66
12:17:49,67
12:17:54,66
12:18:09,66
12:18:14,65
12:18:19,64
12:18:34,66
12:18:39,66
12:18:44,65
12:18:59,65
12:19:04,66
12:19:09,65
12:19:24,65
12:19:29,66
12:19:34,67
12:19:44,66
12:19:49,67
12:19:59,65
12:20:04,64
12:20:19,65
12:20:24,64
12:20:29,65
12:20:36,65
12:20:41,64
12:20:51,63
12:21:06,61
12:21:16,62
12:21:21,63
12:21:36,63
12:21:51,63
12:22:01,64
12:22:11,66
12:22:26,66
12:22:31,65
12:22:46,65
12:22:51,65
12:23:01,65
12:23:06,67
12:23:11,70
12:23:26,69
12:23:41,69
12:23:46,68
12:23:56,67
12:24:01,66
12:24:11,65
12:24:26,65
12:24:41,65
12:24:51,64
12:25:06,64
12:25:09,64
12:25:14,62
12:25:19,61
12:25:29,62
12:25:44,62
12:25:54,61
12:25:59,61
12:26:04,62
12:26:19,62
12:26:29,60
12:26:34,59
12:26:39,60
12:26:44,58
12:26:54,58
12:27:09,57
12:27:14,59
12:27:19,58
12:27:24,58
12:27:29,58
12:27:44,58
12:27:49,57
12:27:54,55
12:27:59,53
12:28:04,52
12:28:09,51
12:28:14,50
12:28:29,50
12:28:31,50
12:28:41,51
12:28:46,50
12:29:01,50
12:29:11,51
12:29:26,51
12:29:41,51
12:29:56,51
12:30:11,51
12:30:16,51
12:30:21,51
12:30:26,50
12:30:41,50
12:30:56,50
12:31:11,51
12:31:21,52
12:31:26,53
12:31:41,54
12:31:51,55
12:31:56,56
12:32:11,56
12:32:26,55
12:32:31,54
12:32:41,53
12:32:46,51
12:32:56,52
12:33:01,54
12:33:08,53
12:33:13,54
12:33:28,54
12:33:33,55
12:33:38,56
12:33:43,54
12:33:48,57
12:33:53,57
12:33:58,55
12:34:08,57
12:34:13,58
12:34:28,58
12:34:43,58
12:34:48,60
12:34:53,62
12:35:08,62
12:35:18,65
12:35:23,68
12:35:28,69
12:35:38,71
12:35:43,74
12:35:48,75
12:35:53,74
12:35:58,72
12:36:03,73
12:36:08,76
12:36:13,77
12:36:20,77
12:36:25,82
12:36:30,86
12:36:35,92
12:36:40,95
12:36:45,96
12:36:50,97
12:36:55,97
12:37:00,100
12:37:05,98
12:37:10,99
12:37:15,101
12:37:20,100
12:37:25,97
12:37:30,100
12:37:35,103
12:37:40,104
12:37:55,98
12:38:00,102
12:38:05,105
12:38:10,104
12:38:15,100
12:38:20,92
12:38:25,94
12:38:30,95
12:38:35,99
12:38:40,102
12:38:46,103
12:38:51,100
12:38:56,98
12:39:01,101
12:39:06,102
12:39:11,103
12:39:26,102
12:39:41,101
12:39:46,100
12:39:56,97
12:40:01,90
12:40:06,88
12:40:11,87
12:40:21,85
12:40:26,84
12:40:31,83
12:40:41,81
12:40:46,80
12:40:51,79
12:40:56,78
12:41:11,78
12:41:16,81
12:41:21,79
12:41:26,77
12:41:36,76
12:41:41,75
12:41:51,75
12:41:58,74
12:42:03,72
12:42:08,71
12:42:23,70
12:42:38,71
12:42:43,76
12:42:58,75
12:43:13,74
12:43:18,73
12:43:28,71
12:43:38,70
12:43:43,69
12:43:48,73
12:44:03,71
12:44:08,70
12:44:13,67
12:44:18,66
12:44:33,66
12:44:38,66
12:44:53,66
12:44:58,65
12:45:08,65
12:45:23,65
12:45:38,65
12:45:48,66
12:46:03,66
12:46:18,66
12:46:21,66
12:46:36,66
12:46:46,67
12:47:01,60
12:47:06,60
12:47:16,61
12:47:26,60
12:47:31,58
12:47:41,57
12:47:56,57
12:48:01,56
12:48:06,57
12:48:11,58
12:48:16,59
12:48:31,60
12:48:41,61
12:48:51,62
12:48:56,61
12:49:11,61
12:49:21,62
12:49:26,64
12:49:31,65
12:49:36,66
12:49:41,62
12:49:56,62
12:50:11,62
12:50:16,63
12:50:23,65
12:50:28,64
12:50:33,65
12:50:38,66
12:50:43,69
12:50:48,73
12:51:03,74
12:51:13,75
12:51:18,75
12:51:33,74
12:51:43,73
12:51:53,72
12:52:08,71
12:52:23,69
12:52:28,68
12:52:43,68
12:52:58,68
12:53:03,75
12:53:08,76
12:53:13,75
12:53:23,76
12:53:33,76
12:53:43,76
12:53:58,76
12:54:08,75
12:54:23,71
12:54:28,70
12:54:35,70
12:54:50,70
12:55:00,70
12:55:05,71
12:55:10,72
12:55:15,72
12:55:20,71
12:55:35,71
12:55:45,70
12:55:50,69
12:55:55,69
12:56:00,69
12:56:05,68
12:56:15,67
12:56:20,65
12:56:30,73
12:56:35,72
12:56:40,69
12:56:45,70
12:56:50,70
12:57:00,71
12:57:05,71
12:57:10,72
12:57:15,74
12:57:20,74
12:57:25,74
12:57:32,75
12:57:47,76
12:57:52,75
12:57:57,76
12:58:12,76
12:58:17,77
12:58:27,77
12:58:37,76
12:58:42,74
12:58:47,72
12:58:52,70
12:58:57,71
12:59:12,70
12:59:17,72
12:59:22,73
12:59:27,72
12:59:37,74
12:59:42,73
12:59:47,71
12:59:52,69
13:00:02,68
13:00:07,67
13:00:12,66
13:00:22,68
13:00:32,67
13:00:37,72
13:00:42,75
13:00:48,75
13:00:53,76
13:01:08,77
13:01:13,76
13:01:18,77
13:01:23,77
13:01:33,78
13:01:38,78
13:01:48,77
13:02:03,75
13:02:08,74
13:02:18,72
13:02:33,72
13:02:48,72
13:02:58,72
13:03:03,71
13:03:08,69
13:03:13,68
13:03:18,67
13:03:23,69
13:03:33,68
13:03:48,68
13:03:53,67
13:03:58,66
13:04:08,73
13:04:13,73
13:04:28,72
13:04:31,72
13:04:41,72
13:04:51,71
13:05:01,71
13:05:06,70
13:05:11,69
13:05:21,68
13:05:26,68
13:05:41,67
13:05:46,67
13:05:56,66
13:06:01,65
13:06:16,65
13:06:26,70
13:06:31,72
13:06:36,70
13:06:41,68
13:06:46,66
13:06:51,65
13:06:56,65
13:07:01,64
13:07:11,65
13:07:26,72
13:07:31,73
13:07:41,72
13:07:51,72
13:08:01,73
13:08:07,73
13:08:22,73
13:08:27,72
13:08:32,73
13:08:42,74
13:08:47,72
13:08:57,71
13:09:12,71
13:09:22,72
13:09:37,72
13:09:42,73
13:09:57,73
13:10:07,72
13:10:12,71
13:10:27,73
13:10:37,72
13:10:42,70
13:10:47,69
13:10:52,68
13:10:57,67
13:11:02,71
13:11:12,72
13:11:17,73
13:11:22,74
13:11:27,75
13:11:42,74
13:11:57,74
13:12:00,74
13:12:05,71
13:12:10,73
13:12:20,72
13:12:35,73
13:12:40,72
13:12:55,72
13:13:00,75
13:13:05,73
13:13:10,73
13:13:15,73
13:13:30,71
13:13:35,72
13:13:45,73
13:13:50,72
13:13:55,73
13:14:05,74
13:14:10,73
13:14:15,73
13:14:20,72
13:14:35,72
13:14:45,73
13:14:55,73
13:15:10,73
13:15:15,73
13:15:20,73
13:15:25,71
13:15:31,71
13:15:36,72
13:15:41,71
13:15:56,70
13:16:01,71
13:16:11,70
13:16:21,70
13:16:31,69
13:16:36,68
13:16:51,68
13:17:06,67
13:17:11,66
13:17:16,65
13:17:21,60
13:17:26,59
13:17:31,63
13:17:41,62
13:17:46,66
13:17:56,67
13:18:01,70
13:18:06,72
13:18:11,71
13:18:16,70
13:18:21,69
13:18:26,68
13:18:31,70
13:18:36,70
13:18:43,71
13:18:53,70
13:19:03,71
13:19:08,72
13:19:13,72
13:19:23,71
13:19:33,72
13:19:43,71
13:19:48,70
13:19:53,71
13:19:58,70
13:20:03,72
13:20:13,71
13:20:23,72
13:20:28,71
13:20:33,72
13:20:38,71
13:20:48,69
13:20:53,68
13:20:58,67
13:21:08,66
13:21:13,65
13:21:18,63
13:21:23,64
13:21:28,67
13:21:33,67
13:21:38,66
13:21:45,66
13:21:50,67
13:22:05,66
13:22:20,68
13:22:25,71
13:22:40,71
13:22:55,73
13:23:05,74
13:23:10,75
13:23:15,74
13:23:20,72
13:23:25,71
13:23:35,70
13:23:50,70
13:24:00,71
13:24:10,71
13:24:15,70
13:24:30,71
13:24:35,71
13:24:45,72
13:24:50,74
13:24:55,71
13:25:00,72
13:25:15,72
13:25:30,72
13:25:45,72
13:25:55,71
13:26:02,69
13:26:07,65
13:26:12,65
13:26:17,64
13:26:27,61
13:26:32,63
13:26:37,67
13:26:42,66
13:26:47,66
13:26:52,66
13:27:02,66
13:27:17,66
13:27:22,67
13:27:27,68
13:27:32,71
13:27:37,69
13:27:42,66
13:27:47,65
13:28:02,65
13:28:12,66
13:28:17,65
13:28:32,65
13:28:37,63
13:28:42,64
13:28:47,66
13:28:57,65
13:29:02,64
13:29:09,66
13:29:24,70
13:29:34,70
13:29:39,74
13:29:44,73
13:29:49,71
13:29:54,70
13:30:04,69
13:30:09,71
13:30:14,69
13:30:19,69
13:30:24,70
13:30:29,69
13:30:39,68
13:30:49,67
13:30:59,66
13:31:04,65
13:31:09,64
13:31:14,63
13:31:29,63
13:31:39,64
13:31:44,62
13:31:49,63
13:31:54,63
13:32:09,63
13:32:14,64
13:32:24,68
13:32:31,70
13:32:36,71
13:32:46,74
13:32:51,76
13:32:56,69
13:33:06,68
13:33:11,66
13:33:26,66
13:33:31,67
13:33:36,66
13:33:41,67
13:33:46,66
13:33:51,66
13:33:56,65
13:34:01,66
13:34:06,65
13:34:21,65
13:34:26,66
13:34:31,65
13:34:36,67
13:34:41,69
13:34:56,69
13:35:11,69
13:35:21,70
13:35:26,71
13:35:31,73
13:35:36,72
13:35:42,71
13:35:47,72
13:35:57,79
13:36:02,78
13:36:07,77
13:36:17,76
13:36:32,76
13:36:37,75
13:36:42,75
13:36:52,74
13:37:02,68
13:37:07,67
13:37:12,66
13:37:27,65
13:37:37,64
13:37:42,65
13:37:47,66
13:37:52,65
13:38:02,62
13:38:07,63
13:38:17,64
13:38:22,62
13:38:32,61
13:38:47,61
13:38:57,71
13:39:02,70
13:39:09,69
13:39:14,68
13:39:19,67
13:39:29,68
13:39:34,70
13:39:39,69
13:39:44,72
13:39:59,71
13:40:04,71
13:40:09,71
13:40:19,69
13:40:24,68
13:40:29,68
13:40:34,67
13:40:44,66
13:40:49,64
13:41:04,64
13:41:09,63
13:41:24,63
13:41:29,64
13:41:44,64
13:41:49,65
13:42:04,65
13:42:09,67
13:42:14,68
13:42:24,69
13:42:39,70
13:42:41,70
13:42:46,69
13:42:51,68
13:42:56,67
13:43:11,67
13:43:26,67
13:43:41,67
13:43:51,66
13:44:06,65
13:44:16,66
13:44:21,69
13:44:26,70
13:44:31,73
13:44:36,75
13:44:41,76
13:44:46,77
13:44:51,78
13:44:56,79
13:45:01,80
13:45:16,79
13:45:31,79
13:45:36,78
13:45:51,78
13:45:56,79
13:46:06,80
13:46:11,82
13:46:16,84
13:46:23,82
13:46:28,88
13:46:33,89
13:46:43,88
13:46:48,82
13:46:53,77
13:46:58,76
13:47:08,74
13:47:23,74
13:47:38,74
13:47:43,73
13:47:58,73
13:48:13,72
13:48:28,72
13:48:33,73
13:48:43,71
13:48:48,69
13:49:03,64
13:49:18,62
13:49:23,60
13:49:33,59
13:49:38,58
13:49:53,58
13:50:08,58
13:50:13,59
13:50:23,58
13:50:28,57
13:50:35,58
13:50:45,61
13:50:50,62
13:50:55,63
13:51:05,62
13:51:15,61
13:51:25,60
13:51:35,61
13:51:40,61
13:51:45,62
13:51:55,64
13:52:10,64
13:52:15,64
13:52:20,63
13:52:30,63
13:52:45,63
13:53:00,63
13:53:15,63
13:53:30,63
13:53:45,64
13:53:50,65
13:54:00,64
13:54:10,65
13:54:15,63
13:54:20,63
13:54:35,63
13:54:50,63
13:54:53,63
13:55:03,62
13:55:18,62
13:55:23,62
13:55:33,63
13:55:43,62
13:55:58,62
13:56:13,62
13:56:28,62
13:56:38,61
13:56:43,62
13:56:48,63
13:56:53,64
13:57:03,62
13:57:18,61
13:57:28,60
13:57:43,59
13:57:53,58
13:57:58,59
13:58:13,60
13:58:23,61
13:58:28,63
13:58:33,65
13:58:43,66
13:58:53,71
13:58:58,73
13:59:03,72
13:59:10,72
13:59:25,72
13:59:30,71
13:59:40,72
13:59:45,73
13:59:55,72
14:00:05,69
14:00:10,69
14:00:15,68
14:00:25,67
14:00:40,65
14:00:45,64
14:00:50,65
14:00:55,66
14:01:00,65
14:01:05,63
14:01:10,62
14:01:15,62
14:01:20,63
14:01:35,64
14:01:40,66
14:01:55,66
14:02:00,68
14:02:05,67
14:02:10,65
14:02:15,64
14:02:25,65
14:02:32,63
14:02:37,64
14:02:42,66
14:02:47,69
14:02:52,70
14:03:02,69
14:03:17,69
14:03:32,69
14:03:47,69
14:03:57,68
14:04:12,68
14:04:17,67
14:04:32,67
14:04:37,65
14:04:52,65
14:04:57,66
14:05:12,66
14:05:27,66
14:05:42,65
14:05:47,66
14:05:57,68
14:06:07,69
14:06:22,69
14:06:37,69
14:06:47,70
14:06:52,71
14:06:57,70
14:07:04,69
14:07:19,67
14:07:24,68
14:07:29,69
14:07:34,70
14:07:44,70
14:07:49,68
14:07:59,66
14:08:09,65
14:08:24,65
14:08:39,65
14:08:54,65
14:08:59,66
14:09:04,67
14:09:19,67
14:09:34,67
14:09:49,67
14:10:04,67
14:10:09,68
14:10:14,69
14:10:29,69
14:10:44,69
14:10:49,69
14:10:54,68
14:10:59,70
14:11:04,69
14:11:09,71
14:11:17,68
14:11:32,68
14:11:47,68
14:11:57,66
14:12:02,67
14:12:12,64
14:12:22,62
14:12:27,62
14:12:32,63
14:12:37,64
14:12:42,66
14:12:47,65
14:13:02,68
14:13:07,67
14:13:22,66
14:13:27,65
14:13:37,63
14:13:47,64
14:13:52,62
14:13:57,63
14:14:02,63
14:14:17,62
14:14:32,62
14:14:47,62
14:14:52,61
14:14:57,60
14:15:02,59
14:15:09,60
14:15:14,59
14:15:19,60
14:15:24,61
14:15:29,68
14:15:34,69
14:15:44,66
14:15:49,66
14:15:59,66
14:16:14,65
14:16:19,63
14:16:24,62
14:16:39,63
14:16:54,63
14:16:59,65
14:17:04,66
14:17:09,67
14:17:14,69
14:17:24,69
14:17:34,68
14:17:39,70
14:17:49,71
14:17:54,70
14:18:04,69
14:18:09,67
14:18:14,66
14:18:19,66
14:18:26,65
14:18:36,64
14:18:51,64
14:18:56,66
14:19:01,68
14:19:06,72
14:19:11,76
14:19:16,75
14:19:31,75
14:19:36,74
14:19:51,72
14:19:56,71
14:20:11,71
14:20:26,71
14:20:41,70
14:20:56,70
14:21:11,70
14:21:21,69
14:21:26,67
14:21:31,64
14:21:41,63
14:21:46,63
14:21:51,63
14:21:56,62
14:22:11,62
14:22:16,64
14:22:21,63
14:22:28,63
14:22:33,62
14:22:38,61
14:22:43,60
14:22:53,62
14:22:58,61
14:23:13,61
14:23:18,60
14:23:23,59
14:23:28,58
14:23:43,60
14:23:48,63
14:23:53,64
14:23:58,65
14:24:08,66
14:24:13,65
14:24:18,62
14:24:33,62
14:24:43,61
14:24:53,62
14:24:58,60
14:25:03,58
14:25:08,58
14:25:13,59
14:25:23,60
14:25:33,61
14:25:38,60
14:25:44,60
14:25:49,60
14:25:59,60
14:26:04,60
14:26:09,60
14:26:19,60
14:26:34,60
14:26:49,61
14:27:04,60
14:27:14,62
14:27:19,64
14:27:24,63
14:27:34,63
14:27:39,66
14:27:44,66
14:27:54,64
14:27:59,63
14:28:04,68
14:28:09,67
14:28:14,66
14:28:19,66
14:28:24,68
14:28:29,69
14:28:34,69
14:28:44,68
14:28:49,67
14:28:59,66
14:29:06,66
14:29:11,65
14:29:16,64
14:29:21,62
14:29:26,61
14:29:36,63
14:29:41,65
14:29:46,64
14:29:51,62
14:30:01,62
14:30:16,62
14:30:31,64
14:30:36,65
14:30:41,64
14:30:46,64
14:30:51,64
14:30:56,65
14:31:01,64
14:31:16,64
14:31:31,62
14:31:36,64
14:31:41,68
14:31:46,66
14:32:01,64
14:32:11,63
14:32:16,62
14:32:21,61
14:32:28,61
14:32:33,61
14:32:48,62
14:33:03,62
14:33:18,61
14:33:23,62
14:33:28,64
14:33:33,63
14:33:43,61
14:33:53,62
14:34:08,62
14:34:23,62
14:34:28,68
14:34:33,69
14:34:38,69
14:34:43,69
14:34:53,68
14:34:58,67
14:35:03,65
14:35:08,64
14:35:23,63
14:35:33,63
14:35:48,63
14:36:03,63
14:36:18,63
14:36:33,63
14:36:48,63
14:36:50,63
14:36:55,63
14:37:00,62
14:37:05,63
14:37:10,63
14:37:25,63
14:37:40,63
14:37:50,62
14:37:55,63
14:38:00,64
14:38:10,63
14:38:25,63
14:38:30,61
14:38:45,61
14:39:00,61
14:39:05,60
14:39:20,60
14:39:25,59
14:39:30,58
14:39:35,58
14:39:40,59
14:39:45,66
14:39:50,64
14:39:55,63
14:40:05,64
14:40:20,64
14:40:25,63
14:40:32,64
14:40:37,66
14:40:42,68
14:40:47,70
14:40:52,71
14:40:57,72
14:41:07,71
14:41:17,69
14:41:22,67
14:41:27,66
14:41:32,65
14:41:37,66
14:41:42,71
14:41:47,71
14:41:52,66
14:41:57,67
14:42:02,61
14:42:07,65
14:42:17,71
14:42:22,72
14:42:27,71
14:42:32,70
14:42:47,70
14:43:02,70
14:43:07,69
14:43:12,68
14:43:17,66
14:43:24,64
14:43:39,64
14:43:54,66
14:43:59,65
14:44:09,65
14:44:14,65
14:44:19,64
14:44:34,64
14:44:49,64
14:44:59,64
14:45:04,65
14:45:19,65
14:45:24,65
14:45:34,65
14:45:49,65
14:46:04,65
14:46:14,66
14:46:29,67
14:46:34,66
14:46:39,67
14:46:54,67
14:47:09,67
14:47:14,67
14:47:24,66
14:47:29,66
14:47:44,66
14:47:49,65
14:47:56,63
14:48:06,63
14:48:11,60
14:48:26,60
14:48:41,60
14:48:51,61
14:48:56,60
14:49:06,60
14:49:16,60
14:49:26,62
14:49:41,62
14:49:56,62
14:50:01,59
14:50:06,57
14:50:21,57
14:50:31,55
14:50:46,55
14:51:01,58
14:51:16,58
14:51:31,58
14:51:41,60
14:51:46,67
14:51:56,66
14:52:06,66
14:52:11,67
14:52:16,70
14:52:21,71
14:52:29,70
14:52:44,70
14:52:59,70
14:53:04,70
14:53:19,69
14:53:34,69
14:53:39,70
14:53:54,70
14:53:59,71
14:54:04,71
14:54:09,71
14:54:14,71
14:54:19,71
14:54:34,71
14:54:49,71
14:55:04,71
14:55:09,70
14:55:19,69
14:55:24,68
14:55:29,67
14:55:34,67
14:55:39,66
14:55:44,65
14:55:49,64
14:55:54,65
14:55:59,64
14:56:04,61
14:56:11,60
14:56:21,60
14:56:31,59
14:56:36,58
14:56:41,57
14:56:51,58
14:57:06,59
14:57:11,58
14:57:16,59
14:57:21,59
14:57:31,59
14:57:36,59
14:57:51,59
14:58:06,58
14:58:16,57
14:58:21,58
14:58:36,58
14:58:51,58
14:59:06,58
14:59:11,58
14:59:16,60
14:59:26,60
14:59:31,58
14:59:46,57
14:59:51,58
14:59:56,57
15:00:01,56
15:00:08,56
15:00:13,56
15:00:18,57
15:00:23,58
15:00:28,57
15:00:33,56
15:00:48,56
15:00:58,58
15:01:03,57
15:01:08,57
15:01:13,57
15:01:18,58
15:01:28,60
15:01:38,59
15:01:43,58
15:01:48,56
15:01:58,56
15:02:08,57
15:02:13,57
15:02:23,57
15:02:28,58
15:02:33,58
15:02:38,58
15:02:53,57
15:02:58,58
15:03:08,59
15:03:13,58
15:03:20,58
15:03:35,58
15:03:40,58
15:03:55,58
15:04:05,59
15:04:10,59
15:04:15,60
15:04:20,59
15:04:25,60
15:04:30,59
15:04:35,59
15:04:45,58
15:04:50,58
15:05:05,58
15:05:10,57
15:05:15,58
15:05:20,59
15:05:35,59
15:05:45,61
15:05:50,60
15:05:55,59
15:06:00,58
15:06:10,57
15:06:25,57
15:06:35,57
15:06:40,57
15:06:50,59
15:06:57,58
15:07:12,59
15:07:17,57
15:07:22,57
15:07:37,57
15:07:42,59
15:07:47,58
15:07:57,59
15:08:07,60
15:08:17,59
15:08:22,58
15:08:27,63
15:08:32,65
15:08:37,61
15:08:42,60
15:08:47,60
15:08:52,60
15:08:57,59
15:09:02,59
15:09:17,60
15:09:22,59
15:09:37,61
15:09:42,62
15:09:52,63
15:09:57,61
15:10:02,61
15:10:07,60
15:10:13,59
15:10:23,58
15:10:28,59
15:10:38,58
15:10:43,58
15:10:53,58
15:10:58,57
15:11:13,57
15:11:18,56
15:11:23,59
15:11:28,59
15:11:43,59
15:11:53,58
15:12:03,59
15:12:18,59
15:12:33,60
15:12:38,61
15:12:48,62
15:12:58,60
15:13:03,59
15:13:13,61
15:13:18,61
15:13:23,62
15:13:38,65
15:13:43,67
15:13:48,66
15:14:03,66
15:14:05,66
15:14:20,66
15:14:35,66
15:14:50,66
15:15:00,66
15:15:10,67
15:15:15,66
15:15:30,67
15:15:35,66
15:15:45,65
15:15:50,64
15:16:05,63
15:16:20,62
15:16:30,62
15:16:35,59
15:16:40,58
15:16:55,58
15:17:10,58
15:17:25,58
15:17:30,58
15:17:35,58
15:17:40,57
15:17:50,57
15:18:05,58
15:18:20,58
15:18:25,56
15:18:30,57
15:18:38,55
15:18:43,56
15:18:53,55
15:19:03,53
15:19:18,58
15:19:23,59
15:19:28,60
15:19:38,61
15:19:43,60
15:19:48,59
15:20:03,58
15:20:13,58
15:20:18,60
15:20:23,61
15:20:38,62
15:20:53,62
15:21:08,59
15:21:23,59
15:21:28,59
15:21:33,58
15:21:43,58
15:21:48,58
15:21:53,58
15:21:58,59
15:22:03,58
15:22:08,57
15:22:13,56
15:22:20,56
15:22:30,55
15:22:45,55
15:22:55,55
15:23:00,55
15:23:05,54
15:23:20,54
15:23:30,53
15:23:35,54
15:23:50,54
15:23:55,55
15:24:00,54
15:24:10,56
15:24:20,57
15:24:25,65
15:24:30,68
15:24:35,66
15:24:40,65
15:24:55,65
15:25:00,64
15:25:10,63
15:25:15,64
15:25:25,64
15:25:35,63
15:25:40,62
15:25:50,58
15:25:57,58
15:26:07,57
15:26:12,59
15:26:17,58
15:26:32,58
15:26:47,58
15:26:52,59
15:27:07,59
15:27:12,58
15:27:17,59
15:27:27,61
15:27:32,63
15:27:42,62
15:27:52,62
15:28:02,59
15:28:17,59
15:28:22,58
15:28:27,56
15:28:32,56
15:28:37,55
15:28:42,56
15:28:57,57
15:29:02,58
15:29:07,57
15:29:17,57
15:29:32,57
15:29:37,56
15:29:44,55
15:29:49,56
15:29:59,57
15:30:14,58
15:30:29,58
15:30:39,59
15:30:44,58
15:30:54,57
15:31:09,58
15:31:19,56
15:31:34,56
15:31:39,57
15:31:49,56
15:31:59,54
15:32:04,55
15:32:14,62
15:32:19,62
15:32:29,60
15:32:34,60
15:32:39,59
15:32:44,59
15:32:59,59
15:33:14,58
15:33:24,57
15:33:29,57
15:33:44,57
15:33:59,57
15:34:01,57
15:34:16,57
15:34:21,59
15:34:31,60
15:34:36,59
15:34:46,58
15:34:51,58
15:35:06,57
15:35:11,58
15:35:26,58
15:35:36,57
15:35:51,57
15:35:56,56
15:36:01,56
15:36:06,55
15:36:16,55
15:36:31,55
15:36:46,54
15:36:51,55
15:37:06,55
15:37:16,54
15:37:21,58
15:37:26,60
15:37:36,60
15:37:41,60
15:37:51,59
15:38:01,60
15:38:08,60
15:38:13,61
15:38:23,60
15:38:33,61
15:38:38,58
15:38:43,58
15:38:48,59
15:39:03,59
15:39:13,58
15:39:23,59
15:39:38,60
15:39:43,59
15:39:48,58
15:40:03,58
15:40:13,57
15:40:18,57
15:40:23,57
15:40:28,56
15:40:38,55
15:40:43,54
15:40:48,53
15:40:58,52
15:41:13,53
15:41:18,52
15:41:23,57
15:41:38,56
15:41:48,55
15:41:55,54
15:42:05,58
15:42:10,59
15:42:20,58
15:42:35,58
15:42:40,58
15:42:55,58
15:43:10,58
15:43:25,56
15:43:30,56
15:43:40,57
15:43:55,57
15:44:00,58
15:44:15,57
15:44:20,58
15:44:35,58
15:44:40,57
15:44:50,56
15:44:55,57
15:45:05,58
15:45:15,56
15:45:25,57
15:45:30,58
15:45:35,60
15:45:40,62
15:45:45,61
15:45:50,62
15:45:58,62
15:46:03,63
15:46:08,62
15:46:23,62
15:46:28,64
15:46:33,64
15:46:38,63
15:46:43,62
15:46:48,61
15:46:53,60
15:46:58,58
15:47:03,57
15:47:08,61
15:47:13,62
15:47:28,61
15:47:33,58
15:47:38,57
15:47:43,58
15:47:53,57
15:47:58,56
15:48:03,57
15:48:08,58
15:48:13,57
15:48:23,58
15:48:33,58
15:48:38,57
15:48:43,57
15:48:49,57
15:48:59,59
15:49:04,58
15:49:09,57
15:49:24,59
15:49:29,57
15:49:34,57
15:49:49,56
15:49:54,57
15:49:59,59
15:50:04,60
15:50:19,59
15:50:34,60
15:50:49,60
15:50:54,59
15:51:09,58
15:51:24,58
15:51:29,59
15:51:34,58
15:51:39,57
15:51:54,56
15:52:09,56
15:52:19,58
15:52:29,57
15:52:34,57
15:52:39,56
15:52:49,56
15:52:56,57
15:53:01,57
15:53:11,56
15:53:21,59
15:53:26,61
15:53:31,62
15:53:36,61
15:53:51,61
15:54:01,60
15:54:06,60
15:54:11,60
15:54:21,59
15:54:26,60
15:54:31,59
15:54:46,59
15:54:56,60
15:55:06,59
15:55:11,59
15:55:21,59
15:55:26,60
15:55:31,61
15:55:46,61
15:55:51,62
15:55:56,63
15:56:06,64
15:56:21,64
15:56:31,64
15:56:38,64
15:56:43,63
15:56:58,62
15:57:08,64
15:57:13,63
15:57:23,57
15:57:28,57
15:57:43,57
15:57:53,58
15:58:08,58
15:58:23,59
15:58:33,58
15:58:43,59
15:58:58,59
15:59:13,60
15:59:18,61
15:59:23,61
15:59:38,61
15:59:43,60
15:59:58,60
16:00:03,59
16:00:13,60
16:00:18,59
16:00:23,58
16:00:33,57
16:00:43,58
16:00:53,59
16:01:01,60
16:01:06,59
16:01:16,59
16:01:21,59
16:01:26,58
16:01:31,57
16:01:41,58
16:01:46,59
16:01:51,60
16:02:06,59
16:02:21,59
16:02:31,59
16:02:36,59
16:02:46,60
16:02:56,63
16:03:01,60
16:03:06,59
16:03:16,59
16:03:21,58
16:03:36,58
16:03:51,58
16:03:56,57
16:04:11,57
16:04:16,58
16:04:31,55
16:04:41,56
16:04:46,55
16:04:53,54
16:05:08,55
16:05:13,54
16:05:23,58
16:05:28,57
16:05:33,58
16:05:43,57
16:05:53,58
16:06:08,58
16:06:13,70
16:06:18,70
16:06:23,65
16:06:28,61
16:06:33,59
16:06:48,59
16:07:03,60
16:07:08,61
16:07:13,62
16:07:18,62
16:07:23,61
16:07:28,60
16:07:33,59
16:07:43,58
16:07:58,57
16:08:03,57
16:08:08,58
16:08:15,57
16:08:25,56
16:08:30,54
16:08:35,52
16:08:40,53
16:08:50,54
16:08:55,55
16:09:00,54
16:09:10,55
16:09:20,60
16:09:25,60
16:09:40,58
16:09:45,57
16:09:55,58
16:10:05,57
16:10:20,58
16:10:35,58
16:10:45,64
16:10:50,63
16:11:00,62
16:11:15,62
16:11:30,62
16:11:35,61
16:11:45,60
16:11:55,61
16:12:00,61
16:12:05,61
16:12:12,60
16:12:22,58
16:12:27,56
16:12:32,57
16:12:37,56
16:12:42,55
16:12:47,56
16:12:52,58
16:12:57,58
16:13:07,57
16:13:12,55
16:13:17,55
16:13:32,55
16:13:37,54
16:13:42,55
16:13:57,55
16:14:02,54
16:14:07,55
16:14:22,55
16:14:37,55
16:14:42,55
16:14:57,55
16:15:02,55
16:15:17,54
16:15:27,54
16:15:32,55
16:15:37,56
16:15:44,56
16:15:49,53
16:16:04,53
